product_id,id_web,product_type,total_sales,stock_quantity,couverture_au_rythme_octobre_mois,valeur_stock_cout_ht,segment_stock
4401,3506,Cognac,3.0,5,1.6666666666666667,136.05,couverture_1_a_3_mois
5778,15561,Vin,17.0,44,2.588235294117647,135.95999999999998,couverture_1_a_3_mois
4715,15196,Vin,11.0,23,2.090909090909091,135.93,couverture_1_a_3_mois
4602,15659,Vin,4.0,8,2.0,135.44,couverture_1_a_3_mois
5905,12881,Vin,6.0,6,1.0,133.38,couverture_1_a_3_mois
5616,14845,Vin,4.0,7,1.75,133.35,couverture_1_a_3_mois
4152,16238,Vin,6.0,14,2.3333333333333335,133.28,couverture_1_a_3_mois
4171,14332,Vin,11.0,32,2.909090909090909,132.8,couverture_1_a_3_mois
5548,13965,Vin,3.0,5,1.6666666666666667,132.35,couverture_1_a_3_mois
5722,15026,Vin,14.0,38,2.7142857142857144,132.24,couverture_1_a_3_mois
5907,12882,Vin,6.0,14,2.3333333333333335,131.88,couverture_1_a_3_mois
4668,14657,Vin,10.0,21,2.1,130.83,couverture_1_a_3_mois
4393,13765,Whisky,3.0,5,1.6666666666666667,130.65,couverture_1_a_3_mois
5796,13895,Vin,8.0,21,2.625,130.20000000000002,couverture_1_a_3_mois
4265,15136,Vin,12.0,27,2.25,129.86999999999998,couverture_1_a_3_mois
4178,16160,Vin,10.0,21,2.1,129.78,couverture_1_a_3_mois
4231,15461,Vin,10.0,22,2.2,128.7,couverture_1_a_3_mois
5504,16146,Vin,8.0,19,2.375,128.63,couverture_1_a_3_mois
4919,15531,Vin,5.0,10,2.0,128.6,couverture_1_a_3_mois
4102,15767,Vin,7.0,16,2.2857142857142856,128.0,couverture_1_a_3_mois
4211,15714,Vin,3.0,5,1.6666666666666667,127.8,couverture_1_a_3_mois
4962,15737,Vin,8.0,23,2.875,127.64999999999999,couverture_1_a_3_mois
4603,15147,Vin,6.0,8,1.3333333333333333,127.6,couverture_1_a_3_mois
5768,15183,Vin,5.0,7,1.4,127.47,couverture_1_a_3_mois
4242,15310,Vin,14.0,30,2.142857142857143,126.6,couverture_1_a_3_mois
5764,15818,Vin,8.0,20,2.5,126.6,couverture_1_a_3_mois
4057,16039,Vin,14.0,29,2.0714285714285716,126.44000000000001,couverture_1_a_3_mois
5393,12494,Vin,4.0,7,1.75,126.41999999999999,couverture_1_a_3_mois
4937,16283,Vin,11.0,26,2.3636363636363638,126.36000000000001,couverture_1_a_3_mois
4272,13089,Vin,13.0,26,2.0,126.1,couverture_1_a_3_mois
4072,12045,Vin,5.0,8,1.6,125.68,couverture_1_a_3_mois
4604,15660,Vin,4.0,5,1.25,125.3,couverture_1_a_3_mois
6104,14092,Vin,4.0,7,1.75,124.88,couverture_1_a_3_mois
5006,15870,Vin,4.0,5,1.25,124.55,couverture_1_a_3_mois
5962,16326,Vin,5.0,8,1.6,124.0,couverture_1_a_3_mois
4790,15732,Vin,10.0,22,2.2,123.64,couverture_1_a_3_mois
4677,15282,Vin,9.0,25,2.7777777777777777,122.75,couverture_1_a_3_mois
6621,15204,Vin,4.0,7,1.75,122.22,couverture_1_a_3_mois
6035,15342,Vin,6.0,13,2.1666666666666665,121.42,couverture_1_a_3_mois
4974,16004,Vin,5.0,10,2.0,121.19999999999999,couverture_1_a_3_mois
4722,15880,Vin,8.0,18,2.25,120.96,couverture_1_a_3_mois
6106,14106,Vin,2.0,3,1.5,120.57,couverture_1_a_3_mois
4069,11862,Vin,3.0,4,1.3333333333333333,120.28,couverture_1_a_3_mois
5771,15184,Vin,3.0,6,2.0,120.24,couverture_1_a_3_mois
5480,16306,Vin,10.0,23,2.3,119.83,couverture_1_a_3_mois
4176,15629,Vin,8.0,18,2.25,119.34,couverture_1_a_3_mois
5004,15871,Vin,2.0,4,2.0,119.08,couverture_1_a_3_mois
5396,14626,Vin,7.0,14,2.0,118.72,couverture_1_a_3_mois
4900,16063,Vin,5.0,11,2.2,118.25,couverture_1_a_3_mois
5827,15328,Vin,2.0,4,2.0,118.2,couverture_1_a_3_mois
4395,11587,Whisky,7.0,9,1.2857142857142858,117.99,couverture_1_a_3_mois
4202,15655,Vin,3.0,6,2.0,117.78,couverture_1_a_3_mois
6628,15792,Vin,5.0,7,1.4,117.60000000000001,couverture_1_a_3_mois
4891,15807,Vin,4.0,8,2.0,117.6,couverture_1_a_3_mois
4681,15933,Vin,12.0,33,2.75,117.48,couverture_1_a_3_mois
4087,16180,Vin,7.0,15,2.142857142857143,117.14999999999999,couverture_1_a_3_mois
5695,16304,Vin,16.0,33,2.0625,116.49,couverture_1_a_3_mois
4167,15785,Vin,7.0,16,2.2857142857142856,115.84,couverture_1_a_3_mois
4680,15934,Vin,12.0,35,2.9166666666666665,115.15,couverture_1_a_3_mois
4081,13117,Vin,4.0,6,1.5,114.84,couverture_1_a_3_mois
6042,16159,Vin,9.0,25,2.7777777777777777,114.25,couverture_1_a_3_mois
4164,13453,Vin,10.0,28,2.8,113.12,couverture_1_a_3_mois
4268,16307,Vin,7.0,15,2.142857142857143,113.1,couverture_1_a_3_mois
4625,812,Vin,3.0,4,1.3333333333333333,112.64,couverture_1_a_3_mois
6278,16273,Vin,10.0,24,2.4,111.60000000000001,couverture_1_a_3_mois
4626,807,Vin,2.0,4,2.0,111.52,couverture_1_a_3_mois
4217,15672,Vin,6.0,12,2.0,111.35999999999999,couverture_1_a_3_mois
4285,16153,Vin,4.0,5,1.25,110.15,couverture_1_a_3_mois
4045,16041,Vin,3.0,5,1.6666666666666667,110.05000000000001,couverture_1_a_3_mois
4729,38,Vin,10.0,26,2.6,109.72,couverture_1_a_3_mois
5715,14982,Vin,7.0,15,2.142857142857143,109.35,couverture_1_a_3_mois
4207,16023,Vin,15.0,30,2.0,108.89999999999999,couverture_1_a_3_mois
4928,15047,Vin,12.0,28,2.3333333333333335,108.64,couverture_1_a_3_mois
5738,15566,Vin,7.0,15,2.142857142857143,107.55,couverture_1_a_3_mois
5551,13957,Vin,3.0,6,2.0,106.92,couverture_1_a_3_mois
4598,15478,Vin,5.0,5,1.0,106.89999999999999,couverture_1_a_3_mois
5056,13531,Vin,10.0,27,2.7,106.65,couverture_1_a_3_mois
4658,13517,Vin,3.0,4,1.3333333333333333,103.88,couverture_1_a_3_mois
4200,16295,Vin,14.0,33,2.357142857142857,102.96000000000001,couverture_1_a_3_mois
5912,15227,Whisky,2.0,4,2.0,100.32,couverture_1_a_3_mois
4785,15448,Vin,9.0,20,2.2222222222222223,99.2,couverture_1_a_3_mois
5769,15254,Vin,5.0,6,1.2,98.94,couverture_1_a_3_mois
5950,15432,Vin,3.0,4,1.3333333333333333,98.88,couverture_1_a_3_mois
5922,15343,Vin,4.0,4,1.0,97.24,couverture_1_a_3_mois
5003,15869,Vin,2.0,4,2.0,96.64,couverture_1_a_3_mois
4782,16564,Vin,9.0,19,2.111111111111111,95.19,couverture_1_a_3_mois
4364,11585,Whisky,3.0,4,1.3333333333333333,94.4,couverture_1_a_3_mois
5067,15346,Vin,2.0,3,1.5,92.85,couverture_1_a_3_mois
4172,16210,Vin,12.0,31,2.5833333333333335,91.45,couverture_1_a_3_mois
6105,14090,Vin,4.0,5,1.25,89.0,couverture_1_a_3_mois
6627,15791,Vin,4.0,4,1.0,88.96,couverture_1_a_3_mois
4965,16586,Vin,9.0,24,2.6666666666666665,88.08,couverture_1_a_3_mois
4394,13766,Whisky,2.0,3,1.5,83.88,couverture_1_a_3_mois
4046,15269,Vin,2.0,2,1.0,81.84,couverture_1_a_3_mois
6101,14089,Vin,3.0,4,1.3333333333333333,80.08,couverture_1_a_3_mois
4039,19815,Vin,3.0,3,1.0,71.31,couverture_1_a_3_mois
5766,15179,Vin,3.0,4,1.3333333333333333,70.64,couverture_1_a_3_mois
5914,14265,Gin,4.0,4,1.0,68.64,couverture_1_a_3_mois
5742,15125,Vin,2.0,3,1.5,68.52,couverture_1_a_3_mois
4392,11586,Whisky,3.0,3,1.0,66.03,couverture_1_a_3_mois
5818,15241,Vin,1.0,2,2.0,64.96,couverture_1_a_3_mois
4657,11847,Vin,3.0,3,1.0,64.65,couverture_1_a_3_mois
4932,9937,Vin,2.0,5,2.5,63.75,couverture_1_a_3_mois
5574,8463,Vin,2.0,2,1.0,60.36,couverture_1_a_3_mois
5799,14461,Vin,3.0,3,1.0,59.82000000000001,couverture_1_a_3_mois
4627,805,Vin,2.0,2,1.0,57.24,couverture_1_a_3_mois
4708,14700,Vin,3.0,3,1.0,52.050000000000004,couverture_1_a_3_mois
4300,15567,Vin,2.0,2,1.0,46.84,couverture_1_a_3_mois
5916,14774,Whisky,1.0,1,1.0,40.49,couverture_1_a_3_mois
4139,13217,Vin,1.0,1,1.0,39.59,couverture_1_a_3_mois
4631,791,Vin,1.0,1,1.0,38.49,couverture_1_a_3_mois
5063,15715,Vin,1.0,1,1.0,33.92,couverture_1_a_3_mois
4630,793,Vin,1.0,1,1.0,33.21,couverture_1_a_3_mois
5767,15185,Vin,4.0,12,3.0,1085.04,couverture_3_a_6_mois
4404,3507,Cognac,4.0,17,4.25,887.74,couverture_3_a_6_mois
6569,15705,Vin,17.0,58,3.411764705882353,886.24,couverture_3_a_6_mois
4402,3510,Cognac,3.0,11,3.6666666666666665,860.75,couverture_3_a_6_mois
5007,12791,Vin,3.0,15,5.0,838.2,couverture_3_a_6_mois
4406,7819,Cognac,4.0,12,3.0,828.96,couverture_3_a_6_mois
6215,12790,Vin,4.0,14,3.5,790.3000000000001,couverture_3_a_6_mois
5917,14775,Whisky,3.0,12,4.0,650.88,couverture_3_a_6_mois
5918,14773,Whisky,3.0,12,4.0,627.0,couverture_3_a_6_mois
4904,14220,Vin,3.0,9,3.0,611.5500000000001,couverture_3_a_6_mois
4867,16148,Vin,36.0,121,3.361111111111111,588.0600000000001,couverture_3_a_6_mois
6213,15072,Vin,3.0,9,3.0,568.26,couverture_3_a_6_mois
4931,16280,Vin,10.0,34,3.4,512.72,couverture_3_a_6_mois
5899,12339,Vin,11.0,35,3.1818181818181817,502.95,couverture_3_a_6_mois
6095,15489,Vin,10.0,31,3.1,491.65999999999997,couverture_3_a_6_mois
4228,12657,Vin,9.0,30,3.3333333333333335,482.1,couverture_3_a_6_mois
4050,16449,Vin,12.0,42,3.5,472.92,couverture_3_a_6_mois
5019,14696,Vin,13.0,45,3.4615384615384617,469.34999999999997,couverture_3_a_6_mois
4678,15281,Vin,9.0,31,3.4444444444444446,467.79,couverture_3_a_6_mois
4731,8344,Vin,12.0,42,3.5,463.26,couverture_3_a_6_mois
4153,16237,Vin,9.0,30,3.3333333333333335,453.90000000000003,couverture_3_a_6_mois
4156,14941,Vin,13.0,44,3.3846153846153846,453.20000000000005,couverture_3_a_6_mois
4912,15612,Vin,10.0,34,3.4,441.32,couverture_3_a_6_mois
4925,16277,Vin,11.0,38,3.4545454545454546,432.82000000000005,couverture_3_a_6_mois
4940,15337,Vin,12.0,39,3.25,429.78,couverture_3_a_6_mois
5802,15399,Vin,11.0,34,3.090909090909091,426.35999999999996,couverture_3_a_6_mois
4240,15436,Vin,9.0,29,3.2222222222222223,419.63,couverture_3_a_6_mois
4703,15465,Vin,12.0,42,3.5,408.24,couverture_3_a_6_mois
5443,14809,Vin,10.0,32,3.2,401.92,couverture_3_a_6_mois
6205,16565,Vin,11.0,38,3.4545454545454546,400.52,couverture_3_a_6_mois
4907,14374,Vin,10.0,32,3.2,397.44,couverture_3_a_6_mois
4070,15444,Vin,10.0,32,3.2,390.72,couverture_3_a_6_mois
5377,15677,Vin,12.0,39,3.25,390.39,couverture_3_a_6_mois
5000,15868,Vin,8.0,26,3.25,377.78,couverture_3_a_6_mois
4288,15292,Vin,8.0,26,3.25,376.48,couverture_3_a_6_mois
4235,13905,Vin,13.0,41,3.1538461538461537,369.40999999999997,couverture_3_a_6_mois
5906,15857,Vin,11.0,38,3.4545454545454546,369.36,couverture_3_a_6_mois
4182,15747,Vin,13.0,43,3.3076923076923075,363.78000000000003,couverture_3_a_6_mois
6073,15951,Vin,9.0,29,3.2222222222222223,359.89,couverture_3_a_6_mois
4262,15663,Vin,13.0,43,3.3076923076923075,358.19,couverture_3_a_6_mois
4277,14865,Vin,9.0,28,3.111111111111111,355.32,couverture_3_a_6_mois
4280,15690,Vin,12.0,37,3.0833333333333335,354.09000000000003,couverture_3_a_6_mois
6618,15539,Vin,14.0,49,3.5,351.82,couverture_3_a_6_mois
6592,15764,Vin,9.0,29,3.2222222222222223,350.9,couverture_3_a_6_mois
5806,13567,Vin,13.0,39,3.0,350.61,couverture_3_a_6_mois
5382,16011,Vin,10.0,30,3.0,346.2,couverture_3_a_6_mois
6093,15487,Vin,15.0,51,3.4,342.21,couverture_3_a_6_mois
6738,8193,Vin,12.0,42,3.5,341.03999999999996,couverture_3_a_6_mois
4297,16246,Vin,10.0,33,3.3,340.23,couverture_3_a_6_mois
4934,15554,Vin,9.0,28,3.111111111111111,334.03999999999996,couverture_3_a_6_mois
5375,15755,Vin,12.0,41,3.4166666666666665,331.69,couverture_3_a_6_mois
4892,15952,Vin,9.0,30,3.3333333333333335,327.0,couverture_3_a_6_mois
6049,14899,Vin,9.0,30,3.3333333333333335,324.3,couverture_3_a_6_mois
7338,16230,Vin,13.0,40,3.076923076923077,320.0,couverture_3_a_6_mois
4733,15576,Vin,11.0,38,3.4545454545454546,319.96,couverture_3_a_6_mois
4752,14184,Vin,7.0,23,3.2857142857142856,314.87,couverture_3_a_6_mois
4914,15613,Vin,7.0,24,3.4285714285714284,311.52,couverture_3_a_6_mois
5444,15155,Vin,13.0,40,3.076923076923077,307.6,couverture_3_a_6_mois
5439,15649,Vin,14.0,46,3.2857142857142856,307.28,couverture_3_a_6_mois
4621,15849,Vin,12.0,36,3.0,307.08,couverture_3_a_6_mois
4954,bon-cadeau-25-euros,,7.0,23,3.2857142857142856,305.90000000000003,couverture_3_a_6_mois
4204,15414,Vin,15.0,50,3.3333333333333335,298.0,couverture_3_a_6_mois
5397,12496,Vin,8.0,24,3.0,297.6,couverture_3_a_6_mois
4665,15404,Vin,13.0,39,3.0,296.01,couverture_3_a_6_mois
4723,15879,Vin,6.0,19,3.1666666666666665,293.17,couverture_3_a_6_mois
4607,15146,Vin,12.0,41,3.4166666666666665,292.33,couverture_3_a_6_mois
5704,15036,Vin,11.0,35,3.1818181818181817,290.5,couverture_3_a_6_mois
5484,15756,Vin,8.0,25,3.125,290.25,couverture_3_a_6_mois
4192,15605,Vin,10.0,32,3.2,285.44,couverture_3_a_6_mois
4248,15033,Vin,12.0,38,3.1666666666666665,284.62,couverture_3_a_6_mois
5890,15775,Vin,9.0,29,3.2222222222222223,283.33,couverture_3_a_6_mois
4066,15967,Vin,8.0,27,3.375,281.34,couverture_3_a_6_mois
4075,16069,Vin,10.0,35,3.5,278.95,couverture_3_a_6_mois
4704,15004,Vin,9.0,30,3.3333333333333335,276.6,couverture_3_a_6_mois
4306,15949,Vin,15.0,52,3.466666666666667,276.12,couverture_3_a_6_mois
4757,14680,Vin,7.0,21,3.0,273.21,couverture_3_a_6_mois
4221,15829,Vin,13.0,42,3.230769230769231,272.16,couverture_3_a_6_mois
4084,16014,Vin,7.0,23,3.2857142857142856,267.49,couverture_3_a_6_mois
4181,16560,Vin,13.0,43,3.3076923076923075,267.03,couverture_3_a_6_mois
6225,15162,Vin,8.0,26,3.25,265.72,couverture_3_a_6_mois
4085,16462,Vin,8.0,27,3.375,265.14,couverture_3_a_6_mois
4095,16120,Vin,13.0,42,3.230769230769231,265.02,couverture_3_a_6_mois
6221,16096,Vin,7.0,22,3.142857142857143,264.44,couverture_3_a_6_mois
6616,15781,Vin,11.0,33,3.0,260.04,couverture_3_a_6_mois
4748,14632,Vin,11.0,35,3.1818181818181817,259.7,couverture_3_a_6_mois
4244,15770,Vin,13.0,39,3.0,258.57,couverture_3_a_6_mois
4188,16265,Vin,16.0,51,3.1875,258.06,couverture_3_a_6_mois
5960,15892,Vin,12.0,40,3.3333333333333335,254.4,couverture_3_a_6_mois
6128,14569,Vin,13.0,45,3.4615384615384617,253.79999999999998,couverture_3_a_6_mois
4067,15490,Vin,7.0,22,3.142857142857143,250.14,couverture_3_a_6_mois
4159,15668,Vin,15.0,51,3.4,249.9,couverture_3_a_6_mois
4865,16274,Vin,15.0,48,3.2,247.68,couverture_3_a_6_mois
4749,15315,Vin,12.0,38,3.1666666666666665,245.48,couverture_3_a_6_mois
4064,15966,Vin,10.0,32,3.2,245.12,couverture_3_a_6_mois
4183,15746,Vin,7.0,23,3.2857142857142856,244.02999999999997,couverture_3_a_6_mois
4707,15466,Vin,7.0,21,3.0,242.33999999999997,couverture_3_a_6_mois
4056,16029,Vin,11.0,38,3.4545454545454546,241.68,couverture_3_a_6_mois
4261,15662,Vin,15.0,48,3.2,240.48,couverture_3_a_6_mois
4155,14944,Vin,10.0,33,3.3,239.91,couverture_3_a_6_mois
4674,16056,Vin,7.0,24,3.4285714285714284,237.84,couverture_3_a_6_mois
4614,15875,Vin,7.0,23,3.2857142857142856,237.13000000000002,couverture_3_a_6_mois
4246,15428,Vin,9.0,29,3.2222222222222223,236.06,couverture_3_a_6_mois
5736,15116,Vin,10.0,32,3.2,233.92,couverture_3_a_6_mois
6665,16068,Vin,5.0,16,3.2,233.6,couverture_3_a_6_mois
4157,14751,Vin,12.0,36,3.0,232.20000000000002,couverture_3_a_6_mois
5446,16328,Vin,9.0,28,3.111111111111111,232.11999999999998,couverture_3_a_6_mois
5696,15797,Vin,7.0,24,3.4285714285714284,227.76,couverture_3_a_6_mois
4097,15675,Vin,11.0,35,3.1818181818181817,226.8,couverture_3_a_6_mois
5705,15360,Vin,7.0,23,3.2857142857142856,225.86,couverture_3_a_6_mois
5963,15574,Vin,10.0,34,3.4,225.42,couverture_3_a_6_mois
4669,16053,Vin,7.0,21,3.0,223.65,couverture_3_a_6_mois
4734,16138,Vin,8.0,27,3.375,221.94000000000003,couverture_3_a_6_mois
4863,16255,Vin,16.0,54,3.375,221.94000000000003,couverture_3_a_6_mois
4610,15801,Vin,10.0,34,3.4,221.0,couverture_3_a_6_mois
4929,15927,Vin,8.0,26,3.25,215.27999999999997,couverture_3_a_6_mois
4780,13096,Vin,10.0,32,3.2,215.04,couverture_3_a_6_mois
4222,15759,Vin,14.0,45,3.2142857142857144,213.3,couverture_3_a_6_mois
6280,15654,Vin,11.0,38,3.4545454545454546,210.14000000000001,couverture_3_a_6_mois
4161,15375,Vin,12.0,36,3.0,209.16,couverture_3_a_6_mois
4232,16269,Vin,12.0,37,3.0833333333333335,207.94,couverture_3_a_6_mois
4096,15564,Vin,6.0,18,3.0,207.71999999999997,couverture_3_a_6_mois
5903,14099,Vin,5.0,15,3.0,207.3,couverture_3_a_6_mois
4601,16151,Vin,7.0,24,3.4285714285714284,205.68,couverture_3_a_6_mois
5547,13959,Vin,5.0,16,3.2,203.36,couverture_3_a_6_mois
5760,11258,Huile d'olive,7.0,24,3.4285714285714284,202.32,couverture_3_a_6_mois
4899,16062,Vin,6.0,18,3.0,201.06,couverture_3_a_6_mois
4791,14599,Vin,8.0,27,3.375,199.26,couverture_3_a_6_mois
5479,16305,Vin,12.0,38,3.1666666666666665,196.08,couverture_3_a_6_mois
4727,16540,Vin,5.0,15,3.0,193.5,couverture_3_a_6_mois
5628,12366,Vin,5.0,15,3.0,191.85,couverture_3_a_6_mois
5693,15812,Vin,9.0,29,3.2222222222222223,189.07999999999998,couverture_3_a_6_mois
4304,15120,Vin,14.0,45,3.2142857142857144,188.55,couverture_3_a_6_mois
5900,12869,Vin,7.0,21,3.0,188.16000000000003,couverture_3_a_6_mois
4062,16320,Vin,9.0,30,3.3333333333333335,188.1,couverture_3_a_6_mois
5477,15526,Vin,6.0,18,3.0,187.74,couverture_3_a_6_mois
5379,14561,Vin,11.0,33,3.0,187.44,couverture_3_a_6_mois
4755,16132,Vin,14.0,47,3.357142857142857,187.06,couverture_3_a_6_mois
6129,14570,Vin,20.0,68,3.4,186.32000000000002,couverture_3_a_6_mois
4058,16318,Vin,13.0,39,3.0,184.07999999999998,couverture_3_a_6_mois
5772,15180,Vin,4.0,12,3.0,180.48,couverture_3_a_6_mois
6635,15763,Vin,5.0,16,3.2,175.84,couverture_3_a_6_mois
6887,15736,Vin,5.0,15,3.0,175.65,couverture_3_a_6_mois
4673,16057,Vin,5.0,17,3.4,175.61,couverture_3_a_6_mois
4101,14905,Vin,7.0,21,3.0,174.93,couverture_3_a_6_mois
4675,13762,Vin,9.0,31,3.4444444444444446,174.84,couverture_3_a_6_mois
4160,15373,Vin,11.0,36,3.272727272727273,174.6,couverture_3_a_6_mois
4187,16189,Vin,8.0,26,3.25,173.42,couverture_3_a_6_mois
6617,16031,Vin,11.0,33,3.0,172.26,couverture_3_a_6_mois
4799,15811,Vin,7.0,23,3.2857142857142856,169.97,couverture_3_a_6_mois
4151,15140,Vin,7.0,23,3.2857142857142856,169.28,couverture_3_a_6_mois
4686,16324,Vin,7.0,23,3.2857142857142856,168.13,couverture_3_a_6_mois
5807,15471,Vin,4.0,12,3.0,165.84,couverture_3_a_6_mois
4682,15575,Vin,11.0,34,3.090909090909091,164.56,couverture_3_a_6_mois
4227,15261,Vin,8.0,24,3.0,162.48,couverture_3_a_6_mois
4740,13412,Vin,9.0,31,3.4444444444444446,161.51,couverture_3_a_6_mois
4789,15316,Vin,8.0,27,3.375,160.92,couverture_3_a_6_mois
5794,14692,Vin,5.0,15,3.0,159.75,couverture_3_a_6_mois
5753,16147,Vin,10.0,31,3.1,155.31,couverture_3_a_6_mois
5777,14338,Vin,16.0,51,3.1875,154.53,couverture_3_a_6_mois
5394,15462,Vin,9.0,29,3.2222222222222223,152.25,couverture_3_a_6_mois
4924,16276,Vin,7.0,24,3.4285714285714284,150.72,couverture_3_a_6_mois
4939,15338,Vin,7.0,23,3.2857142857142856,150.19,couverture_3_a_6_mois
4779,14300,Vin,11.0,36,3.272727272727273,146.52,couverture_3_a_6_mois
4776,14302,Vin,12.0,42,3.5,146.16,couverture_3_a_6_mois
4173,16211,Vin,15.0,49,3.2666666666666666,145.53,couverture_3_a_6_mois
4963,15958,Vin,13.0,41,3.1538461538461537,141.04,couverture_3_a_6_mois
5737,15369,Vin,8.0,25,3.125,139.25,couverture_3_a_6_mois
4860,16292,Vin,9.0,29,3.2222222222222223,134.27,couverture_3_a_6_mois
4208,16024,Vin,10.0,35,3.5,131.95,couverture_3_a_6_mois
4927,15425,Vin,13.0,39,3.0,128.31,couverture_3_a_6_mois
4245,16097,Vin,9.0,27,3.0,126.63000000000001,couverture_3_a_6_mois
4170,15786,Vin,9.0,28,3.111111111111111,126.28,couverture_3_a_6_mois
4174,16209,Vin,13.0,43,3.3076923076923075,125.56,couverture_3_a_6_mois
6930,16135,Vin,9.0,28,3.111111111111111,121.52,couverture_3_a_6_mois
4739,14366,Vin,9.0,30,3.3333333333333335,112.5,couverture_3_a_6_mois
5383,3383,Vin,3.0,10,3.3333333333333335,101.8,couverture_3_a_6_mois
5779,16213,Vin,9.0,30,3.3333333333333335,86.39999999999999,couverture_3_a_6_mois
5739,16003,Vin,4.0,13,3.25,71.89,couverture_3_a_6_mois
4788,15731,Vin,3.0,10,3.3333333333333335,62.9,couverture_3_a_6_mois
6072,16028,Vin,1.0,3,3.0,21.09,couverture_3_a_6_mois
5913,10014,Gin,10.0,7,0.7,120.12,couverture_lt_1_mois
3850,15300,Vin,0.0,0,,0.0,ni_stock_ni_vente
4043,14980,Vin,0.0,0,,0.0,ni_stock_ni_vente
4047,14977,Vin,0.0,0,,0.0,ni_stock_ni_vente
4051,16045,Vin,0.0,0,,0.0,ni_stock_ni_vente
4052,16030,Vin,0.0,0,,0.0,ni_stock_ni_vente
4065,15022,Vin,0.0,0,,0.0,ni_stock_ni_vente
4079,13078,Vin,0.0,0,,0.0,ni_stock_ni_vente
4100,13416,Vin,0.0,0,,0.0,ni_stock_ni_vente
4138,15341,Vin,0.0,0,,0.0,ni_stock_ni_vente
4196,13032,Vin,0.0,0,,0.0,ni_stock_ni_vente
4198,16322,Vin,0.0,0,,0.0,ni_stock_ni_vente
4396,9636,Whisky,0.0,0,,0.0,ni_stock_ni_vente
4606,15149,Vin,0.0,0,,0.0,ni_stock_ni_vente
4618,14372,Vin,0.0,0,,0.0,ni_stock_ni_vente
4876,16289,Vin,0.0,0,,0.0,ni_stock_ni_vente
4923,15928,Vin,0.0,0,,0.0,ni_stock_ni_vente
5384,14149,Vin,0.0,0,,0.0,ni_stock_ni_vente
5544,14828,Vin,0.0,0,,0.0,ni_stock_ni_vente
5707,13557,Vin,0.0,0,,0.0,ni_stock_ni_vente
5712,14241,Vin,0.0,0,,0.0,ni_stock_ni_vente
6038,15318,Vin,0.0,0,,0.0,ni_stock_ni_vente
6301,15745,Vin,0.0,0,,0.0,ni_stock_ni_vente
5700,14736,Vin,8.0,-1,,,quarantaine
4179,16166,Vin,6.0,0,0.0,0.0,rupture_potentielle
4241,14725,Vin,15.0,0,0.0,0.0,rupture_potentielle
4256,14253,Vin,9.0,0,0.0,0.0,rupture_potentielle
4274,12942,Vin,8.0,0,0.0,0.0,rupture_potentielle
4283,16154,Vin,8.0,0,0.0,0.0,rupture_potentielle
4352,15940,Champagne,11.0,0,0.0,0.0,rupture_potentielle
4612,15038,Vin,5.0,0,0.0,0.0,rupture_potentielle
4636,2361,Vin,4.0,0,0.0,0.0,rupture_potentielle
4706,15349,Vin,10.0,0,0.0,0.0,rupture_potentielle
4726,14950,Vin,22.0,0,0.0,0.0,rupture_potentielle
4858,16342,Vin,5.0,0,0.0,0.0,rupture_potentielle
4870,16149,Vin,16.0,0,0.0,0.0,rupture_potentielle
4885,14981,Vin,10.0,0,0.0,0.0,rupture_potentielle
4976,16005,Vin,7.0,0,0.0,0.0,rupture_potentielle
5487,16129,Vin,9.0,0,0.0,0.0,rupture_potentielle
5565,19822,Vin,1.0,0,0.0,0.0,rupture_potentielle
5617,14844,Vin,9.0,0,0.0,0.0,rupture_potentielle
5709,15035,Vin,5.0,0,0.0,0.0,rupture_potentielle
5930,16323,Vin,14.0,0,0.0,0.0,rupture_potentielle
6050,15134,Vin,6.0,0,0.0,0.0,rupture_potentielle
6299,15710,Vin,4.0,0,0.0,0.0,rupture_potentielle
6632,15794,Vin,2.0,0,0.0,0.0,rupture_potentielle
4355,12589,Champagne,0.0,97,,7515.56,stock_sans_vente_octobre
4337,4679,Champagne,0.0,145,,7090.5,stock_sans_vente_octobre
5932,523,Cognac,0.0,13,,353.34,stock_sans_vente_octobre
4353,12587,Champagne,14.0,127,9.071428571428571,5830.57,surstock_6_a_12_mois
5026,13913,Champagne,9.0,101,11.222222222222221,5063.13,surstock_6_a_12_mois
4358,13854,Champagne,8.0,81,10.125,3819.9599999999996,surstock_6_a_12_mois
5001,14581,Vin,2.0,18,9.0,2103.66,surstock_6_a_12_mois
5047,531,Champagne,8.0,76,9.5,1047.28,surstock_6_a_12_mois
6216,15070,Vin,2.0,14,7.0,840.2800000000001,surstock_6_a_12_mois
4115,15382,Vin,1.0,12,12.0,632.4000000000001,surstock_6_a_12_mois
4903,14805,Vin,2.0,12,6.0,621.5999999999999,surstock_6_a_12_mois
5892,14983,Champagne,6.0,98,16.333333333333332,11373.880000000001,surstock_gt_12_mois
6126,14923,Champagne,5.0,138,27.6,11085.539999999999,surstock_gt_12_mois
5025,13914,Champagne,6.0,136,22.666666666666668,9329.599999999999,surstock_gt_12_mois
4350,12588,Champagne,7.0,145,20.714285714285715,6858.5,surstock_gt_12_mois
4359,13853,Champagne,7.0,112,16.0,5816.16,surstock_gt_12_mois
4150,1366,Champagne,6.0,123,20.5,4360.35,surstock_gt_12_mois
4348,12586,Champagne,5.0,125,25.0,4345.0,surstock_gt_12_mois
